,Uniform,Gaussian,Nearly Sorted,Fully Sorted,Reversed,Few Unique Values
5738,8550,-1261,5738,5738,4261,0
5739,8544,10025,5739,5739,4260,4
5740,501,-11243,5740,5740,4259,1
5741,9251,3902,5741,5741,4258,8
5742,8909,20654,5742,5742,4257,3
5743,1677,-11964,5743,5743,4256,5
5744,6115,3481,5744,5744,4255,9
5745,7021,-4880,5745,5745,4254,1
5746,2301,-15115,5746,5746,4253,7
5747,531,-7779,5747,5747,4252,9
5748,4721,-642,5748,5748,4251,8
5749,3449,1930,5749,5749,4250,5
5750,3294,16798,5750,5750,4249,5
5751,4583,3571,5751,5751,4248,0
5752,5874,173,5752,5752,4247,2
5753,9158,18543,5753,5753,4246,4
5754,8895,-4792,5754,5754,4245,2
5755,9017,-2230,5755,5755,4244,3
5756,8869,-12994,5756,5756,4243,3
5757,3188,17985,5757,5757,4242,0
5758,8750,-5941,5758,5758,4241,6
5759,6419,21342,5759,5759,4240,6
5760,6431,-16033,5760,5760,4239,9
5761,2405,15616,5761,5761,4238,0
5762,8804,968,5762,5762,4237,0
5763,7740,3460,5763,5763,4236,8
5764,5804,-3607,4541,5764,4235,6
5765,2147,12851,5765,5765,4234,2
5766,8967,664,5766,5766,4233,5
5767,9565,-1630,5767,5767,4232,5
5768,117,-5533,5768,5768,4231,8
5769,3451,-2373,5769,5769,4230,6
5770,7329,4012,5770,5770,4229,5
5771,4855,-4877,5771,5771,4228,7
5772,7565,5513,5772,5772,4227,9
5773,3559,-10396,5773,5773,4226,5
5774,7879,-4566,5774,5774,4225,9
5775,4630,9747,5775,5775,4224,7
5776,1612,-7683,5776,5776,4223,1
5777,2533,9197,5777,5777,4222,4
5778,5169,10553,5778,5778,4221,2
5779,8280,2107,5779,5779,4220,5
5780,2525,11257,5780,5780,4219,8
5781,1481,11187,5781,5781,4218,7
5782,9437,-13806,5782,5782,4217,5
5783,7480,-16391,5783,5783,4216,0
5784,7251,-8471,5784,5784,4215,3
5785,1842,-9696,1390,5785,4214,4
5786,7571,-6210,5786,5786,4213,7
5787,6643,3553,5787,5787,4212,1
5788,8982,18636,5788,5788,4211,7
5789,9247,17744,5789,5789,4210,0
5790,9690,-3731,5790,5790,4209,3
5791,3512,7721,5791,5791,4208,6
5792,5401,13086,5792,5792,4207,2
5793,3691,-8515,5793,5793,4206,1
5794,8472,8701,5794,5794,4205,0
5795,2443,1660,5795,5795,4204,7
5796,5711,2814,5796,5796,4203,4
5797,9051,4421,5797,5797,4202,3
5798,5371,-15779,5798,5798,4201,5
5799,968,-497,5799,5799,4200,4
5800,7735,-5790,5800,5800,4199,9
5801,4038,8813,9806,5801,4198,5
5802,1272,-11425,5802,5802,4197,3
5803,8480,1778,5803,5803,4196,7
5804,9145,14502,5804,5804,4195,3
5805,8113,-99,5805,5805,4194,3
5806,8599,4192,5806,5806,4193,2
5807,5910,-7194,5807,5807,4192,1
5808,8191,-988,5808,5808,4191,8
5809,1227,564,5809,5809,4190,6
5810,6847,1450,456,5810,4189,7
5811,3977,-17502,5811,5811,4188,6
5812,4699,3738,5812,5812,4187,1
5813,1791,-2485,5813,5813,4186,5
5814,8372,-13155,5814,5814,4185,2
5815,2079,18959,2420,5815,4184,6
5816,4249,-13759,5816,5816,4183,2
5817,5845,2855,5817,5817,4182,1
5818,1220,-3760,5818,5818,4181,5
5819,9055,-14567,5819,5819,4180,2
5820,1100,2324,5820,5820,4179,8
5821,7162,-13012,3629,5821,4178,1
5822,7507,-13006,5822,5822,4177,2
5823,2428,3685,5823,5823,4176,5
5824,8606,19807,5824,5824,4175,9
5825,1521,-3907,5825,5825,4174,8
5826,4306,-3054,5826,5826,4173,2
5827,5849,-2793,1749,5827,4172,0
5828,2445,12919,5828,5828,4171,5
5829,8590,7023,5829,5829,4170,9
5830,873,20096,5830,5830,4169,8
5831,459,4233,5831,5831,4168,5
5832,7828,6862,5832,5832,4167,4
5833,2004,550,5833,5833,4166,2
5834,6596,11468,6365,5834,4165,5
5835,3984,-11373,5835,5835,4164,3
5836,5172,2774,5836,5836,4163,3
5837,2894,-11081,5837,5837,4162,6
5838,7209,-3746,5838,5838,4161,4
5839,184,-4702,5839,5839,4160,3
5840,9658,-157,5840,5840,4159,9
5841,4879,-15515,7394,5841,4158,4
5842,9376,-5735,5842,5842,4157,3
5843,8904,1065,5843,5843,4156,4
5844,5469,10245,5844,5844,4155,2
5845,3694,-3577,8987,5845,4154,9
5846,8665,-1613,5846,5846,4153,4
5847,8542,-11163,5396,5847,4152,5
5848,3421,-2355,9809,5848,4151,4
5849,5400,12077,5849,5849,4150,5
5850,2833,-3340,5850,5850,4149,2
5851,8045,-12427,5851,5851,4148,0
5852,7920,1022,9231,5852,4147,3
5853,1975,-3623,5853,5853,4146,3
5854,3294,6140,5854,5854,4145,6
5855,4656,-25138,5855,5855,4144,8
5856,1654,469,5856,5856,4143,0
5857,6019,-15920,7476,5857,4142,8
5858,6067,-3780,5858,5858,4141,3
5859,7425,-1153,4393,5859,4140,3
5860,3826,-10968,5860,5860,4139,7
5861,3238,2143,5861,5861,4138,9
5862,4885,-2127,5862,5862,4137,6
5863,3680,8317,5863,5863,4136,5
5864,9587,-1114,5864,5864,4135,9
5865,7255,-16230,5865,5865,4134,9
5866,4373,-2888,5866,5866,4133,0
5867,4998,-1018,5323,5867,4132,9
5868,9081,-625,5868,5868,4131,1
5869,2571,3835,5869,5869,4130,8
5870,6929,9041,5870,5870,4129,0
5871,6853,-1558,5871,5871,4128,8
5872,7028,3075,5872,5872,4127,8
5873,4074,-17775,5873,5873,4126,7
5874,8778,1853,2804,5874,4125,2
5875,2529,14428,5875,5875,4124,7
5876,4155,4308,5876,5876,4123,5
5877,6971,-17065,6528,5877,4122,7
5878,8727,9136,5878,5878,4121,9
5879,2837,4441,5879,5879,4120,3
5880,7682,-16538,5880,5880,4119,9
5881,3788,-2054,5881,5881,4118,8
5882,2956,16677,6717,5882,4117,1
5883,237,-8154,5883,5883,4116,3
5884,4866,4308,5884,5884,4115,1
5885,8349,5057,5885,5885,4114,2
5886,8968,-7583,5886,5886,4113,3
5887,4461,13835,5887,5887,4112,1
5888,7279,-10244,5888,5888,4111,3
5889,8848,-7437,8675,5889,4110,6
5890,9402,-13416,5890,5890,4109,5
5891,8901,15187,5891,5891,4108,8
5892,1218,-2245,5892,5892,4107,8
5893,513,-10057,5893,5893,4106,2
5894,9151,-3065,5894,5894,4105,1
5895,3592,-13385,5895,5895,4104,7
5896,6649,-11859,5896,5896,4103,2
5897,7102,10120,5897,5897,4102,7
5898,6642,1708,5898,5898,4101,5
5899,8088,8318,5899,5899,4100,4
5900,9798,-5801,5900,5900,4099,5
5901,4612,-1379,6617,5901,4098,2
5902,174,-13232,5902,5902,4097,8
5903,2570,-11898,5903,5903,4096,4
5904,5324,-356,5904,5904,4095,0
5905,1475,18162,5905,5905,4094,0
5906,7723,4685,5906,5906,4093,2
5907,3635,5313,5907,5907,4092,5
5908,5771,-4755,5908,5908,4091,8
5909,3729,-788,5909,5909,4090,8
5910,1409,-12417,5910,5910,4089,6
5911,337,2012,5911,5911,4088,2
5912,4377,11965,5912,5912,4087,0
5913,8121,19665,5913,5913,4086,7
5914,5498,-2838,7746,5914,4085,2
5915,2551,-26531,5915,5915,4084,5
5916,1204,11507,5916,5916,4083,6
5917,7726,-76,5917,5917,4082,5
5918,9740,-7993,5918,5918,4081,0
5919,7802,11399,5919,5919,4080,2
5920,4944,-1666,5920,5920,4079,1
5921,3559,7035,5921,5921,4078,8
5922,6512,-10715,5745,5922,4077,8
5923,5756,130,5923,5923,4076,3
5924,298,-11518,5924,5924,4075,7
5925,9119,9865,5925,5925,4074,9
5926,1770,-19568,5926,5926,4073,3
5927,8618,-9786,5927,5927,4072,8
5928,8740,1748,5928,5928,4071,9
5929,1035,17369,5929,5929,4070,0
5930,3829,-6425,5930,5930,4069,8
5931,8749,8269,5931,5931,4068,1
5932,1294,15436,5932,5932,4067,1
5933,1719,-10887,5933,5933,4066,0
5934,4819,2681,5934,5934,4065,5
5935,7296,9521,5935,5935,4064,0
5936,7300,-10384,5936,5936,4063,9
5937,1472,-3682,5937,5937,4062,4
5938,4602,-1310,5938,5938,4061,3
5939,8510,12172,5939,5939,4060,3
5940,5308,-5986,134,5940,4059,4
5941,6344,-1954,5941,5941,4058,8
5942,4541,4641,1745,5942,4057,0
5943,2740,3514,5943,5943,4056,9
5944,1229,8754,5944,5944,4055,6
5945,7228,-11504,5945,5945,4054,1
5946,1593,-10866,5946,5946,4053,5
5947,1222,-1470,5947,5947,4052,5
5948,8739,15648,6599,5948,4051,8
5949,1920,-7588,5949,5949,4050,8
5950,3703,-7136,5950,5950,4049,9
5951,6884,-4471,5951,5951,4048,4
5952,6295,5094,5952,5952,4047,1
5953,1550,-4486,5953,5953,4046,3
5954,1766,-3481,5954,5954,4045,0
5955,8139,-7658,5955,5955,4044,2
5956,6724,6118,5956,5956,4043,0
5957,7943,3116,5957,5957,4042,1
5958,4826,1643,7087,5958,4041,3
5959,2044,10214,5959,5959,4040,0
5960,8768,23623,5960,5960,4039,4
5961,2654,-6471,5961,5961,4038,7
5962,9249,-15108,5962,5962,4037,4
5963,7994,2900,5963,5963,4036,3
5964,3540,-10916,5964,5964,4035,4
5965,7852,8506,5965,5965,4034,2
5966,473,1207,1685,5966,4033,3
5967,4832,12603,5967,5967,4032,5
5968,8896,-2260,5968,5968,4031,5
5969,9451,8766,5969,5969,4030,3
5970,5935,5030,5970,5970,4029,7
5971,57,-6509,5971,5971,4028,1
5972,9588,13266,5972,5972,4027,0
5973,2780,-7444,5973,5973,4026,5
5974,9852,-2211,5974,5974,4025,7
5975,9012,1625,30,5975,4024,2
5976,6640,-11543,5976,5976,4023,3
5977,3257,-7334,2602,5977,4022,3
5978,715,999,5978,5978,4021,4
5979,1339,-2353,5979,5979,4020,1
5980,1164,-5851,5980,5980,4019,8
5981,1190,12134,5981,5981,4018,6
5982,982,-5127,5982,5982,4017,8
5983,4281,11098,5983,5983,4016,0
5984,1030,11783,5984,5984,4015,7
5985,9850,15171,5985,5985,4014,3
5986,6115,-2203,5986,5986,4013,9
5987,2966,5056,5987,5987,4012,2
5988,2818,-5706,5988,5988,4011,7
5989,5180,-12303,5989,5989,4010,5
5990,919,-5816,5990,5990,4009,9
5991,3409,5836,5991,5991,4008,3
5992,6592,10905,5992,5992,4007,6
5993,2076,-9140,5993,5993,4006,3
5994,4207,-2495,5994,5994,4005,5
5995,459,-3908,5995,5995,4004,6
5996,9040,5667,5996,5996,4003,7
5997,5410,-3224,5997,5997,4002,7
5998,7600,-3192,5998,5998,4001,2
5999,7697,16592,5999,5999,4000,4
6000,1464,2167,6000,6000,3999,3
6001,8601,4521,8890,6001,3998,5
6002,8494,19884,6002,6002,3997,8
6003,2517,-6513,6003,6003,3996,9
6004,7423,1872,6004,6004,3995,1
6005,9723,2779,6005,6005,3994,9
6006,1988,22335,6006,6006,3993,5
6007,1476,-13150,6007,6007,3992,5
6008,9804,4903,5602,6008,3991,6
6009,6288,3718,6009,6009,3990,8
6010,219,8166,6010,6010,3989,1
6011,7240,-3223,6011,6011,3988,9
6012,3843,-3584,6012,6012,3987,6
6013,4527,3471,6013,6013,3986,1
6014,4390,-7043,6014,6014,3985,4
6015,5892,15991,6015,6015,3984,4
6016,6425,-7737,6016,6016,3983,0
6017,651,6352,231,6017,3982,6
6018,6830,-7692,6018,6018,3981,1
6019,94,3379,6019,6019,3980,9
6020,1209,6212,6020,6020,3979,0
6021,9083,-3763,6021,6021,3978,8
6022,7554,-2524,6022,6022,3977,2
6023,7546,-9035,6023,6023,3976,1
6024,9042,-10173,6024,6024,3975,7
6025,2710,-3909,6025,6025,3974,5
6026,4344,-13625,6026,6026,3973,6
6027,658,-4884,6027,6027,3972,8
6028,6406,-2028,6028,6028,3971,2
6029,2861,-13545,6029,6029,3970,9
6030,176,-728,6030,6030,3969,7
6031,9768,-8271,5381,6031,3968,5
6032,5034,12102,6032,6032,3967,9
6033,4304,6935,6033,6033,3966,2
6034,7035,3177,6034,6034,3965,9
6035,5200,63,6035,6035,3964,9
6036,2741,-7758,6036,6036,3963,7
6037,5221,-7980,6037,6037,3962,1
6038,6084,1932,6038,6038,3961,0
6039,7752,4076,4920,6039,3960,0
6040,4208,8423,6040,6040,3959,1
6041,7550,7695,6041,6041,3958,4
6042,5862,-20705,6042,6042,3957,2
6043,9855,-20399,5279,6043,3956,9
6044,5734,-863,6044,6044,3955,8
6045,5103,-3112,6045,6045,3954,9
6046,1143,-31618,6046,6046,3953,4
6047,3271,-12416,6047,6047,3952,9
6048,1809,-4825,6048,6048,3951,6
6049,4067,-13593,6049,6049,3950,9
6050,1913,-16472,2035,6050,3949,6
6051,6663,908,6051,6051,3948,3
6052,8667,-2567,6052,6052,3947,9
6053,9314,4049,6053,6053,3946,6
6054,2032,-10715,6054,6054,3945,0
6055,5286,-1650,6055,6055,3944,7
6056,7941,1220,6056,6056,3943,0
6057,5480,5878,6057,6057,3942,1
6058,2825,-10594,6058,6058,3941,9
6059,9321,1130,6059,6059,3940,4
6060,1109,2290,6060,6060,3939,1
6061,2082,-2904,6061,6061,3938,6
6062,9795,-2886,6062,6062,3937,8
6063,3408,14766,6063,6063,3936,8
6064,9978,-9283,8241,6064,3935,0
6065,4924,1952,6065,6065,3934,6
6066,1583,-19948,6066,6066,3933,2
6067,8219,8418,6067,6067,3932,3
6068,7233,-7369,6068,6068,3931,6
6069,8434,3115,6069,6069,3930,6
6070,3424,10100,6070,6070,3929,9
6071,9086,-7409,6071,6071,3928,5
6072,3780,17033,6072,6072,3927,7
6073,7833,18667,6073,6073,3926,1
6074,1750,18243,6074,6074,3925,0
6075,2834,12928,6075,6075,3924,9
6076,4872,12367,6076,6076,3923,7
6077,1158,10494,6077,6077,3922,5
6078,3926,4411,1805,6078,3921,2
6079,5227,10221,6191,6079,3920,4
6080,1838,-14215,6080,6080,3919,2
6081,1075,9674,6081,6081,3918,1
6082,6837,1189,6082,6082,3917,6
6083,2141,-10067,6083,6083,3916,2
6084,6192,-10102,6084,6084,3915,1
6085,8669,-4125,6085,6085,3914,7
6086,7114,16090,6086,6086,3913,3
6087,267,-10278,6087,6087,3912,8
6088,6953,16729,6088,6088,3911,8
6089,2694,3932,6089,6089,3910,4
6090,3069,-2548,6090,6090,3909,1
6091,3286,17420,6091,6091,3908,7
6092,4686,-7466,6092,6092,3907,0
6093,9614,1976,6093,6093,3906,5
6094,9949,-1295,6094,6094,3905,5
6095,5425,3803,6095,6095,3904,0
6096,3672,-8560,6096,6096,3903,1
6097,9041,2537,6097,6097,3902,8
6098,8695,5288,6098,6098,3901,8
6099,8795,13960,6588,6099,3900,7
6100,8582,4230,6100,6100,3899,3
6101,4561,6389,6101,6101,3898,3
6102,6852,-6534,6102,6102,3897,2
6103,2281,-3114,6103,6103,3896,1
6104,2722,6012,6104,6104,3895,5
6105,7275,-8158,1383,6105,3894,1
6106,5553,-5404,6106,6106,3893,5
6107,1750,-3160,8935,6107,3892,3
6108,9932,4930,6108,6108,3891,2
6109,4948,8701,6109,6109,3890,1
6110,1948,-1742,1447,6110,3889,7
6111,4046,-782,6111,6111,3888,7
6112,3022,601,6112,6112,3887,9
6113,4130,-323,6113,6113,3886,0
6114,6517,12848,6114,6114,3885,2
6115,5928,16146,6115,6115,3884,9
6116,5414,3452,3071,6116,3883,7
6117,2548,-8919,6117,6117,3882,3
6118,2465,11438,6118,6118,3881,7
6119,5087,-466,6119,6119,3880,8
6120,9047,19566,7738,6120,3879,5
6121,7889,8421,6121,6121,3878,0
6122,4759,879,6122,6122,3877,0
6123,1174,-1104,6123,6123,3876,8
6124,7138,-2878,6124,6124,3875,2
6125,2480,-16321,6125,6125,3874,2
6126,7045,-4805,6126,6126,3873,3
6127,1254,-281,6127,6127,3872,8
6128,9816,1493,6128,6128,3871,6
6129,9512,5731,6129,6129,3870,8
6130,1736,-2244,6130,6130,3869,4
6131,3426,1891,6131,6131,3868,5
6132,8146,-6494,6132,6132,3867,7
6133,4827,1496,6133,6133,3866,4
6134,586,-23627,6134,6134,3865,2
6135,4045,9178,6135,6135,3864,2
6136,3974,-16843,6136,6136,3863,9
6137,7271,-12311,6137,6137,3862,9
6138,3631,493,6138,6138,3861,4
6139,5677,8054,6139,6139,3860,3
6140,8104,11899,6140,6140,3859,5
6141,380,-1617,6141,6141,3858,7
6142,5611,7120,6142,6142,3857,9
6143,9913,7566,6143,6143,3856,6
6144,3842,206,6144,6144,3855,4
6145,7084,-1498,6145,6145,3854,7
6146,8740,-4300,6146,6146,3853,3
6147,1608,-14730,6147,6147,3852,2
6148,4795,12,3792,6148,3851,2
6149,6835,10790,1246,6149,3850,4
6150,2238,-7008,6150,6150,3849,5
6151,5518,8548,6151,6151,3848,7
6152,5335,12005,2029,6152,3847,7
6153,8984,-7947,6153,6153,3846,5
6154,8347,-1168,6154,6154,3845,0
6155,598,5525,6155,6155,3844,4
6156,1219,-7802,6156,6156,3843,8
6157,8615,12335,6157,6157,3842,8
6158,8677,8800,6158,6158,3841,6
6159,3482,-12707,6159,6159,3840,0
6160,4053,3165,832,6160,3839,5
6161,856,2986,6161,6161,3838,7
6162,4594,-1152,6162,6162,3837,8
6163,6843,13381,6163,6163,3836,4
6164,4898,3722,6164,6164,3835,0
6165,6867,-15767,6165,6165,3834,1
6166,371,13987,3174,6166,3833,2
6167,5455,-826,6167,6167,3832,5
6168,8058,1551,6168,6168,3831,0
6169,3264,-14399,6169,6169,3830,1
6170,4124,10192,6170,6170,3829,4
6171,1942,5174,1762,6171,3828,8
6172,2500,5366,6172,6172,3827,2
6173,2463,2658,6173,6173,3826,8
6174,4504,-1115,6174,6174,3825,4
6175,7682,25866,6175,6175,3824,5
6176,6059,9331,6176,6176,3823,8
6177,8249,2699,6177,6177,3822,2
6178,5871,-734,6178,6178,3821,6
6179,5079,-6549,6179,6179,3820,1
6180,3898,-7417,6180,6180,3819,0
6181,8838,13533,6181,6181,3818,0
6182,3314,-10640,6182,6182,3817,0
6183,1805,16670,6183,6183,3816,4
6184,2021,6201,6184,6184,3815,1
6185,8123,-3279,6185,6185,3814,9
6186,1871,-1951,6186,6186,3813,2
6187,934,7269,6187,6187,3812,4
6188,331,11674,6188,6188,3811,2
6189,5313,5220,6189,6189,3810,3
6190,949,-7225,6190,6190,3809,4
6191,6451,-12806,6191,6191,3808,2
6192,7278,6837,6192,6192,3807,1
6193,3719,5142,173,6193,3806,0
6194,8679,-17657,6194,6194,3805,1
6195,9226,-8794,6195,6195,3804,6
6196,9281,-9531,6196,6196,3803,8
6197,4892,1397,6197,6197,3802,4
6198,6302,-6318,6198,6198,3801,7
6199,4693,2799,6199,6199,3800,4
6200,2275,-15560,6200,6200,3799,3
6201,4274,7158,6201,6201,3798,5
6202,9631,27193,6202,6202,3797,6
6203,4681,-8540,6203,6203,3796,7
6204,655,-4772,6204,6204,3795,1
6205,9361,-7019,6205,6205,3794,6
6206,417,2041,6206,6206,3793,8
6207,3571,-23247,6207,6207,3792,2
6208,3722,-1720,6208,6208,3791,0
6209,5115,-6766,6209,6209,3790,5
6210,1874,-3697,6210,6210,3789,2
6211,3875,22727,6211,6211,3788,1
6212,3559,12732,6212,6212,3787,4
6213,4237,10373,2634,6213,3786,6
6214,9012,404,6214,6214,3785,2
6215,1788,1897,6215,6215,3784,7
6216,1579,-11455,6216,6216,3783,5
6217,1342,4266,6217,6217,3782,7
6218,9188,-44,6218,6218,3781,7
6219,5247,-3197,6219,6219,3780,8
6220,1262,13419,6220,6220,3779,6
6221,2993,-457,6221,6221,3778,1
6222,4093,13,6222,6222,3777,6
6223,3715,-819,6223,6223,3776,9
6224,6111,6971,6224,6224,3775,5
6225,450,12592,6225,6225,3774,4
6226,9701,98,6226,6226,3773,1
6227,7747,15594,6505,6227,3772,9
6228,6439,-5191,5929,6228,3771,2
6229,9331,9046,6229,6229,3770,9
6230,1789,2235,6230,6230,3769,6
6231,4315,5850,6231,6231,3768,5
6232,8408,-14594,6232,6232,3767,6
6233,4016,-11593,6233,6233,3766,3
6234,3630,11258,6234,6234,3765,1
6235,3381,1594,6235,6235,3764,4
6236,9815,-20005,6236,6236,3763,4
6237,5063,-14820,6237,6237,3762,6
6238,3665,1161,6238,6238,3761,8
6239,9192,2433,6239,6239,3760,0
6240,6286,-4469,6240,6240,3759,2
6241,3007,-5072,6241,6241,3758,8
6242,8719,9846,6242,6242,3757,0
6243,4287,17839,2290,6243,3756,9
6244,6511,-12936,1626,6244,3755,2
6245,7086,-1473,6245,6245,3754,5
6246,2504,11720,6246,6246,3753,6
6247,4275,-3184,6247,6247,3752,9
6248,4568,-12907,6248,6248,3751,8
6249,5702,7566,6249,6249,3750,4
6250,7145,-9596,6250,6250,3749,6
6251,3717,8345,6251,6251,3748,1
6252,5593,22337,1637,6252,3747,0
6253,6965,-10565,6253,6253,3746,9
6254,7958,1832,6254,6254,3745,2
6255,1734,1278,6255,6255,3744,6
6256,4673,-7062,5294,6256,3743,6
6257,2776,6351,6257,6257,3742,8
6258,2692,9449,6258,6258,3741,3
6259,8078,-5455,6259,6259,3740,1
6260,8065,9581,6260,6260,3739,8
6261,6323,-21605,6261,6261,3738,6
6262,161,9140,7850,6262,3737,2
6263,7312,-5578,6263,6263,3736,3
6264,8405,-1068,6264,6264,3735,4
6265,9964,-9205,6265,6265,3734,4
6266,4836,12867,6266,6266,3733,0
6267,7076,9295,6267,6267,3732,2
6268,5863,15489,6268,6268,3731,5
6269,8060,6804,6269,6269,3730,4
6270,3894,-16808,6270,6270,3729,2
6271,1153,-14222,6271,6271,3728,7
6272,1725,2091,9495,6272,3727,3
6273,8055,-6160,6273,6273,3726,7
6274,2258,261,6274,6274,3725,3
6275,6594,9935,6275,6275,3724,3
6276,8874,-8805,6276,6276,3723,4
6277,4760,-9644,6277,6277,3722,8
6278,102,24332,6278,6278,3721,4
6279,7825,-15759,6474,6279,3720,2
6280,8040,22015,6280,6280,3719,4
6281,703,13817,6281,6281,3718,4
6282,3035,-6170,6282,6282,3717,7
6283,3182,-2029,587,6283,3716,7
6284,3360,-18622,6284,6284,3715,6
6285,6426,-9882,6285,6285,3714,6
6286,1702,4155,6286,6286,3713,6
6287,7374,-2275,6287,6287,3712,1
6288,117,6349,6288,6288,3711,2
6289,8389,2905,6289,6289,3710,0
6290,2000,3975,6290,6290,3709,3
6291,6526,6394,6291,6291,3708,3
6292,5787,-1427,6480,6292,3707,2
6293,7549,12787,9278,6293,3706,5
6294,8747,-8240,6294,6294,3705,7
6295,419,2687,6295,6295,3704,0
6296,515,9077,6296,6296,3703,0
6297,8511,8183,6297,6297,3702,2
6298,4591,-1966,6298,6298,3701,5
6299,1711,9082,6299,6299,3700,4
6300,7873,81,6300,6300,3699,2
6301,7850,-3301,6301,6301,3698,9
6302,4426,3108,6302,6302,3697,2
6303,6672,5990,6303,6303,3696,7
6304,8644,18285,6304,6304,3695,4
6305,6750,-9355,6305,6305,3694,3
6306,6157,2203,6306,6306,3693,8
6307,8002,-11788,6307,6307,3692,5
6308,1269,-15510,6308,6308,3691,0
6309,8805,9175,6309,6309,3690,4
6310,2878,1956,6310,6310,3689,1
6311,653,-138,6311,6311,3688,7
6312,9804,6069,6312,6312,3687,5
6313,1469,-7105,6313,6313,3686,4
6314,9642,-14779,6314,6314,3685,0
6315,110,-1299,6315,6315,3684,1
6316,3196,2177,6316,6316,3683,1
6317,4669,-493,6317,6317,3682,1
6318,5474,-8677,6318,6318,3681,0
6319,5081,-4777,6319,6319,3680,9
6320,8244,8888,6320,6320,3679,7
6321,9166,-7021,6321,6321,3678,6
6322,2566,5062,6322,6322,3677,5
6323,3079,-5704,6323,6323,3676,9
6324,4749,13864,6324,6324,3675,1
6325,9309,-11727,4375,6325,3674,7
6326,5393,8640,6326,6326,3673,5
6327,183,4958,6327,6327,3672,8
6328,2860,-3986,6328,6328,3671,1
6329,7253,6862,6329,6329,3670,1
6330,9563,11799,6330,6330,3669,1
6331,7344,6424,6331,6331,3668,0
6332,4469,18016,6332,6332,3667,9
6333,1345,2799,6333,6333,3666,0
6334,5707,9213,6334,6334,3665,1
6335,3073,6694,6335,6335,3664,4
6336,1808,11938,6336,6336,3663,5
6337,1813,3851,6337,6337,3662,0
6338,4728,-926,6338,6338,3661,9
6339,512,-6206,6339,6339,3660,8
6340,9343,10282,6340,6340,3659,6
6341,844,-6407,6341,6341,3658,8
6342,3165,-7333,6342,6342,3657,5
6343,5651,467,6343,6343,3656,2
6344,492,-6899,6344,6344,3655,9
6345,2819,1884,6345,6345,3654,7
6346,5903,940,6346,6346,3653,9
6347,5436,-10646,3236,6347,3652,2
6348,7037,8453,6348,6348,3651,7
6349,7011,21238,6349,6349,3650,6
6350,5230,2960,6350,6350,3649,8
6351,4041,-4673,6351,6351,3648,8
6352,7960,-26951,6352,6352,3647,5
6353,8719,-1792,6353,6353,3646,7
6354,4594,10660,5825,6354,3645,3
6355,2100,4048,8423,6355,3644,6
6356,1378,3387,6356,6356,3643,0
6357,8550,4056,6357,6357,3642,9
6358,7483,-6893,6358,6358,3641,1
6359,959,-17530,6359,6359,3640,2
6360,5192,-1267,6360,6360,3639,4
6361,9827,12321,6361,6361,3638,4
6362,5238,-9376,6362,6362,3637,3
6363,1379,6362,6363,6363,3636,1
6364,5617,-3370,6364,6364,3635,3
6365,5005,-7557,6365,6365,3634,0
6366,6419,-5010,6366,6366,3633,9
6367,7757,2003,6367,6367,3632,7
6368,3400,10498,6368,6368,3631,6
6369,1102,9863,6369,6369,3630,8
6370,4465,-12915,6370,6370,3629,1
6371,4271,16932,1287,6371,3628,6
6372,3344,4810,6372,6372,3627,3
6373,1229,-8212,6373,6373,3626,3
6374,8776,23249,6374,6374,3625,3
6375,9449,7536,6375,6375,3624,2
6376,5806,4457,6376,6376,3623,5
6377,9830,-3434,6377,6377,3622,7
6378,6656,21700,6378,6378,3621,7
6379,3400,-3809,6379,6379,3620,6
6380,833,3765,6380,6380,3619,4
6381,9719,628,6381,6381,3618,7
6382,9325,10783,6382,6382,3617,8
6383,3874,-18699,6383,6383,3616,5
6384,50,1665,6384,6384,3615,9
6385,6739,-1856,6385,6385,3614,7
6386,3205,-6981,6386,6386,3613,9
6387,7223,7290,6387,6387,3612,1
6388,410,4078,6388,6388,3611,4
6389,1438,-18024,6389,6389,3610,1
6390,3499,9071,6390,6390,3609,1
6391,1101,-16069,6391,6391,3608,2
6392,5088,-7595,6392,6392,3607,8
6393,1681,-6551,6393,6393,3606,6
6394,8391,9178,6394,6394,3605,9
6395,7741,-113,6395,6395,3604,7
6396,5294,-436,6396,6396,3603,9
6397,7511,27307,6397,6397,3602,5
6398,9120,12531,6398,6398,3601,3
6399,3574,4751,2912,6399,3600,3
6400,512,-845,6400,6400,3599,9
6401,6233,6476,6401,6401,3598,8
6402,6147,-19232,6402,6402,3597,4
6403,1631,-8079,7993,6403,3596,1
6404,2095,3123,6404,6404,3595,5
6405,3827,-834,6405,6405,3594,6
6406,3435,6872,6406,6406,3593,8
6407,5999,6147,6407,6407,3592,9
6408,9625,3904,6408,6408,3591,3
6409,3163,57,6409,6409,3590,8
6410,8854,11002,6410,6410,3589,7
6411,1627,7527,6411,6411,3588,4
6412,1923,-18325,6412,6412,3587,2
6413,2684,-10905,6413,6413,3586,3
6414,9234,5661,6414,6414,3585,0
6415,5330,1134,6415,6415,3584,0
6416,7396,1652,8922,6416,3583,7
6417,1875,-10334,6417,6417,3582,3
6418,7270,-5116,6418,6418,3581,7
6419,4323,-7788,6419,6419,3580,6
6420,2481,5271,6420,6420,3579,2
6421,9480,0,6421,6421,3578,6
6422,8741,5908,6422,6422,3577,9
6423,6320,-3873,6423,6423,3576,3
